up_mid,up_name,video_count,total_view,total_like,total_coin,total_interaction,avg_view,avg_like_rate,top10_count
3546962657807106,Ambersinging,1,2493230,343302,71588,621166,2493230.0,0.1377,1
410964,胖雪人Ozu,1,2492393,254861,84677,428487,2492393.0,0.1023,0
12429295,凉凉凉Official,1,2492025,271930,22086,393089,2492025.0,0.1091,0
255966750,吴戟槐树,1,2491411,190187,76953,314151,2491411.0,0.0763,1
31601282,鹿云清,1,2490615,223043,40831,348490,2490615.0,0.0896,0
5309915,秋山黛西,1,2487999,250026,150041,481195,2487999.0,0.1005,0
87356644,狐小吉YUI,1,2486735,191576,133935,449804,2486735.0,0.077,0
27043295,上白石萌音,1,2486372,248991,247704,625052,2486372.0,0.1001,0
108569350,AG超玩会王者荣耀梦泪,1,2486197,262363,176625,508609,2486197.0,0.1055,0
501205147,不拉花奶茶,1,2483323,104889,15275,167387,2483323.0,0.0422,0
361749232,GGAC,1,2478991,176059,23260,299492,2478991.0,0.071,0
129124663,Eway元吉,1,2478780,294365,199326,655308,2478780.0,0.1188,0
351170066,ulu秋名山,1,2475116,262896,90888,374145,2475116.0,0.1062,0
3972505,永啼鸟的宫水レイハ,1,2473364,215562,113905,451828,2473364.0,0.0872,0
476967268,TomCat团座,1,2472130,75681,16071,127883,2472130.0,0.0306,0
380450992,栗子小匠,1,2472112,132731,145462,321715,2472112.0,0.0537,0
43454717,Lora辣,1,2470441,328167,26391,413100,2470441.0,0.1328,0
2805967,隔壁公司的傻狗,1,2469692,238470,2239,259421,2469692.0,0.0966,0
13205124,如此丶呆逼,1,2467825,182889,95048,379103,2467825.0,0.0741,0
1707870797,圆脸依依酱,1,2467778,126038,55937,219968,2467778.0,0.0511,0
21876627,-谢安然-,1,2465231,200481,29893,280051,2465231.0,0.0813,0
176003,大谷的游戏创作小屋,1,2464260,174450,105013,431806,2464260.0,0.0708,1
1596926736,河畔的伯爵,1,2463517,60501,11893,117718,2463517.0,0.0246,0
1477074,菌儿rikushi,1,2463169,208962,21087,350236,2463169.0,0.0848,0
1447557097,扣子coze从入门到精通-,1,2462719,260185,6044,312426,2462719.0,0.1056,0
13062140,天才美少女幼稚园,1,2459594,148947,15804,217326,2459594.0,0.0606,0
52001259,大头大头哥哥,1,2457681,106466,18067,158306,2457681.0,0.0433,0
163230711,雁鸿Aimee,1,2455613,306999,259513,653000,2455613.0,0.125,1
1941875110,网易游戏大话西游,1,2450663,91904,72934,189486,2450663.0,0.0375,0
1157901692,言吾言_,1,2449738,172333,25867,303757,2449738.0,0.0703,1
1773094,圣屠,1,2448932,114357,61167,247081,2448932.0,0.0467,0
33915326,岁月装填,1,2444620,214623,45059,326392,2444620.0,0.0878,0
21031789,王尼玛,1,2444069,129227,68931,267939,2444069.0,0.0529,0
